date,province,employment_rate,unemployment_rate,participation_rate,employed_thousands,unemployed_thousands,population_thousands,year,month,year_month,period,province_code,baseline_emp_rate,baseline_unemp_rate,emp_rate_vs_baseline,unemp_rate_vs_baseline
2024-10-01,Newfoundland,52.88,12.25,43.63,184.2,42.7,520.0,2024,10,2024-10,Post-Recovery,NL,52.6,11.89,0.28000000000000114,0.35999999999999943
2024-11-01,Newfoundland,52.8,12.08,43.47,183.9,42.1,520.0,2024,11,2024-11,Post-Recovery,NL,52.6,11.89,0.19999999999999574,0.1899999999999995
2024-12-01,Newfoundland,52.82,11.99,43.42,184.0,41.8,520.0,2024,12,2024-12,Post-Recovery,NL,52.6,11.89,0.21999999999999886,0.09999999999999964
2019-01-01,Prince Edward Island,57.18,8.97,44.32,64.4,10.1,168.0,2019,1,2019-01,Pre-COVID (2019),PE,56.99,9.05,0.18999999999999773,-0.08000000000000007
2019-02-01,Prince Edward Island,57.05,9.03,44.28,64.2,10.2,168.0,2019,2,2019-02,Pre-COVID (2019),PE,56.99,9.05,0.05999999999999517,-0.02000000000000135
2019-03-01,Prince Edward Island,56.87,9.1,44.2,64.0,10.2,168.0,2019,3,2019-03,Pre-COVID (2019),PE,56.99,9.05,-0.12000000000000455,0.049999999999998934
2019-04-01,Prince Edward Island,56.97,8.92,44.15,64.1,10.0,168.0,2019,4,2019-04,Pre-COVID (2019),PE,56.99,9.05,-0.020000000000003126,-0.13000000000000078
2019-05-01,Prince Edward Island,57.11,8.91,44.23,64.3,10.0,168.0,2019,5,2019-05,Pre-COVID (2019),PE,56.99,9.05,0.11999999999999744,-0.14000000000000057
2019-06-01,Prince Edward Island,57.01,9.0,44.22,64.2,10.1,168.0,2019,6,2019-06,Pre-COVID (2019),PE,56.99,9.05,0.01999999999999602,-0.05000000000000071
2019-07-01,Prince Edward Island,57.22,9.05,44.4,64.4,10.2,168.0,2019,7,2019-07,Pre-COVID (2019),PE,56.99,9.05,0.22999999999999687,0.0
2019-08-01,Prince Edward Island,56.99,9.08,44.27,64.2,10.2,168.0,2019,8,2019-08,Pre-COVID (2019),PE,56.99,9.05,0.0,0.02999999999999936
2019-09-01,Prince Edward Island,57.28,9.06,44.44,64.5,10.2,168.0,2019,9,2019-09,Pre-COVID (2019),PE,56.99,9.05,0.28999999999999915,0.009999999999999787
2019-10-01,Prince Edward Island,57.0,8.87,44.13,64.2,10.0,168.0,2019,10,2019-10,Pre-COVID (2019),PE,56.99,9.05,0.00999999999999801,-0.1800000000000015
2019-11-01,Prince Edward Island,56.79,8.97,44.06,63.9,10.1,168.0,2019,11,2019-11,Pre-COVID (2019),PE,56.99,9.05,-0.20000000000000284,-0.08000000000000007
2019-12-01,Prince Edward Island,56.88,8.98,44.12,64.0,10.1,168.0,2019,12,2019-12,Pre-COVID (2019),PE,56.99,9.05,-0.10999999999999943,-0.07000000000000028
2020-01-01,Prince Edward Island,57.01,9.05,44.26,64.2,10.2,168.0,2020,1,2020-01,Pre-COVID (2020),PE,56.99,9.05,0.01999999999999602,0.0
2020-02-01,Prince Edward Island,56.99,9.05,44.24,64.1,10.2,168.0,2020,2,2020-02,Pre-COVID (2020),PE,56.99,9.05,0.0,0.0
2020-03-01,Prince Edward Island,54.01,10.9,43.49,60.8,12.3,168.0,2020,3,2020-03,COVID Shock,PE,56.99,9.05,-2.980000000000004,1.8499999999999996
2020-04-01,Prince Edward Island,47.31,15.64,42.17,53.3,17.6,168.0,2020,4,2020-04,COVID Shock,PE,56.99,9.05,-9.68,6.59
2020-05-01,Prince Edward Island,50.26,13.61,42.79,56.6,15.3,168.0,2020,5,2020-05,COVID Shock,PE,56.99,9.05,-6.730000000000004,4.559999999999999
2020-06-01,Prince Edward Island,53.31,11.92,43.7,60.0,13.4,168.0,2020,6,2020-06,COVID Shock,PE,56.99,9.05,-3.6799999999999997,2.869999999999999
2020-07-01,Prince Edward Island,54.46,10.9,43.79,61.3,12.3,168.0,2020,7,2020-07,Early Recovery,PE,56.99,9.05,-2.530000000000001,1.8499999999999996
2020-08-01,Prince Edward Island,55.33,10.16,43.88,62.3,11.4,168.0,2020,8,2020-08,Early Recovery,PE,56.99,9.05,-1.6600000000000037,1.1099999999999994
2020-09-01,Prince Edward Island,55.38,10.02,43.82,62.3,11.3,168.0,2020,9,2020-09,Early Recovery,PE,56.99,9.05,-1.6099999999999994,0.9699999999999989
2020-10-01,Prince Edward Island,55.62,9.93,43.92,62.6,11.2,168.0,2020,10,2020-10,Early Recovery,PE,56.99,9.05,-1.3700000000000045,0.879999999999999
2020-11-01,Prince Edward Island,55.93,9.77,44.02,63.0,11.0,168.0,2020,11,2020-11,Early Recovery,PE,56.99,9.05,-1.0600000000000023,0.7199999999999989
2020-12-01,Prince Edward Island,56.19,9.75,44.18,63.2,11.0,168.0,2020,12,2020-12,Early Recovery,PE,56.99,9.05,-0.8000000000000043,0.6999999999999993
2021-01-01,Prince Edward Island,56.69,9.2,44.15,63.8,10.4,168.0,2021,1,2021-01,Early Recovery,PE,56.99,9.05,-0.30000000000000426,0.14999999999999858
2021-02-01,Prince Edward Island,55.99,9.44,43.84,63.0,10.6,168.0,2021,2,2021-02,Early Recovery,PE,56.99,9.05,-1.0,0.3899999999999988
2021-03-01,Prince Edward Island,56.23,9.33,43.92,63.3,10.5,168.0,2021,3,2021-03,Early Recovery,PE,56.99,9.05,-0.7600000000000051,0.27999999999999936
2021-04-01,Prince Edward Island,56.27,9.17,43.84,63.3,10.3,168.0,2021,4,2021-04,Early Recovery,PE,56.99,9.05,-0.7199999999999989,0.11999999999999922
2021-05-01,Prince Edward Island,56.61,9.43,44.24,63.7,10.6,168.0,2021,5,2021-05,Early Recovery,PE,56.99,9.05,-0.38000000000000256,0.379999999999999
2021-06-01,Prince Edward Island,56.38,9.09,43.87,63.5,10.2,168.0,2021,6,2021-06,Early Recovery,PE,56.99,9.05,-0.6099999999999994,0.03999999999999915
2021-07-01,Prince Edward Island,56.39,9.39,44.07,63.5,10.6,168.0,2021,7,2021-07,Full Recovery,PE,56.99,9.05,-0.6000000000000014,0.33999999999999986
2021-08-01,Prince Edward Island,56.2,9.37,43.93,63.3,10.5,168.0,2021,8,2021-08,Full Recovery,PE,56.99,9.05,-0.7899999999999991,0.3199999999999985
2021-09-01,Prince Edward Island,56.5,9.41,44.16,63.6,10.6,168.0,2021,9,2021-09,Full Recovery,PE,56.99,9.05,-0.490000000000002,0.35999999999999943
2021-10-01,Prince Edward Island,56.52,9.25,44.07,63.6,10.4,168.0,2021,10,2021-10,Full Recovery,PE,56.99,9.05,-0.46999999999999886,0.1999999999999993
2021-11-01,Prince Edward Island,56.74,9.33,44.27,63.9,10.5,168.0,2021,11,2021-11,Full Recovery,PE,56.99,9.05,-0.25,0.27999999999999936
2021-12-01,Prince Edward Island,56.59,9.19,44.07,63.7,10.3,168.0,2021,12,2021-12,Full Recovery,PE,56.99,9.05,-0.3999999999999986,0.1399999999999988
2022-01-01,Prince Edward Island,56.91,8.91,44.1,64.1,10.0,168.0,2022,1,2022-01,Full Recovery,PE,56.99,9.05,-0.0800000000000054,-0.14000000000000057
2022-02-01,Prince Edward Island,56.97,9.17,44.31,64.1,10.3,168.0,2022,2,2022-02,Full Recovery,PE,56.99,9.05,-0.020000000000003126,0.11999999999999922
2022-03-01,Prince Edward Island,56.73,8.84,43.93,63.9,9.9,168.0,2022,3,2022-03,Full Recovery,PE,56.99,9.05,-0.2600000000000051,-0.21000000000000085
2022-04-01,Prince Edward Island,57.29,8.98,44.4,64.5,10.1,168.0,2022,4,2022-04,Full Recovery,PE,56.99,9.05,0.29999999999999716,-0.07000000000000028
2022-05-01,Prince Edward Island,56.87,9.1,44.2,64.0,10.2,168.0,2022,5,2022-05,Full Recovery,PE,56.99,9.05,-0.12000000000000455,0.049999999999998934
2022-06-01,Prince Edward Island,56.88,9.18,44.26,64.0,10.3,168.0,2022,6,2022-06,Full Recovery,PE,56.99,9.05,-0.10999999999999943,0.129999999999999
2022-07-01,Prince Edward Island,57.14,8.95,44.28,64.3,10.1,168.0,2022,7,2022-07,Post-Recovery,PE,56.99,9.05,0.14999999999999858,-0.10000000000000142
2022-08-01,Prince Edward Island,57.43,8.94,44.47,64.6,10.1,168.0,2022,8,2022-08,Post-Recovery,PE,56.99,9.05,0.4399999999999977,-0.11000000000000121
2022-09-01,Prince Edward Island,57.15,9.03,44.34,64.3,10.2,168.0,2022,9,2022-09,Post-Recovery,PE,56.99,9.05,0.1599999999999966,-0.02000000000000135
2022-10-01,Prince Edward Island,57.26,9.16,44.5,64.5,10.3,168.0,2022,10,2022-10,Post-Recovery,PE,56.99,9.05,0.269999999999996,0.10999999999999943
2022-11-01,Prince Edward Island,57.01,8.92,44.17,64.2,10.0,168.0,2022,11,2022-11,Post-Recovery,PE,56.99,9.05,0.01999999999999602,-0.13000000000000078
2022-12-01,Prince Edward Island,57.09,8.93,44.24,64.3,10.1,168.0,2022,12,2022-12,Post-Recovery,PE,56.99,9.05,0.10000000000000142,-0.120000000000001
2023-01-01,Prince Edward Island,57.4,9.01,44.5,64.6,10.1,168.0,2023,1,2023-01,Post-Recovery,PE,56.99,9.05,0.4099999999999966,-0.040000000000000924
2023-02-01,Prince Edward Island,56.93,9.02,44.18,64.1,10.2,168.0,2023,2,2023-02,Post-Recovery,PE,56.99,9.05,-0.060000000000002274,-0.030000000000001137
2023-03-01,Prince Edward Island,56.73,8.9,43.97,63.9,10.0,168.0,2023,3,2023-03,Post-Recovery,PE,56.99,9.05,-0.2600000000000051,-0.15000000000000036
2023-04-01,Prince Edward Island,57.24,8.93,44.34,64.4,10.1,168.0,2023,4,2023-04,Post-Recovery,PE,56.99,9.05,0.25,-0.120000000000001
2023-05-01,Prince Edward Island,56.79,9.05,44.11,63.9,10.2,168.0,2023,5,2023-05,Post-Recovery,PE,56.99,9.05,-0.20000000000000284,0.0
2023-06-01,Prince Edward Island,57.24,9.07,44.43,64.4,10.2,168.0,2023,6,2023-06,Post-Recovery,PE,56.99,9.05,0.25,0.019999999999999574
2023-07-01,Prince Edward Island,57.2,8.92,44.3,64.4,10.0,168.0,2023,7,2023-07,Post-Recovery,PE,56.99,9.05,0.21000000000000085,-0.13000000000000078
2023-08-01,Prince Edward Island,56.72,9.15,44.13,63.8,10.3,168.0,2023,8,2023-08,Post-Recovery,PE,56.99,9.05,-0.2700000000000031,0.09999999999999964
2023-09-01,Prince Edward Island,56.94,8.97,44.16,64.1,10.1,168.0,2023,9,2023-09,Post-Recovery,PE,56.99,9.05,-0.05000000000000426,-0.08000000000000007
2023-10-01,Prince Edward Island,57.27,9.06,44.44,64.5,10.2,168.0,2023,10,2023-10,Post-Recovery,PE,56.99,9.05,0.28000000000000114,0.009999999999999787
2023-11-01,Prince Edward Island,57.09,9.22,44.43,64.3,10.4,168.0,2023,11,2023-11,Post-Recovery,PE,56.99,9.05,0.10000000000000142,0.16999999999999993
2023-12-01,Prince Edward Island,56.87,9.09,44.2,64.0,10.2,168.0,2023,12,2023-12,Post-Recovery,PE,56.99,9.05,-0.12000000000000455,0.03999999999999915
2024-01-01,Prince Edward Island,57.01,9.03,44.25,64.2,10.2,168.0,2024,1,2024-01,Post-Recovery,PE,56.99,9.05,0.01999999999999602,-0.02000000000000135
2024-02-01,Prince Edward Island,57.31,9.05,44.46,64.5,10.2,168.0,2024,2,2024-02,Post-Recovery,PE,56.99,9.05,0.3200000000000003,0.0
2024-03-01,Prince Edward Island,57.11,9.11,44.36,64.3,10.3,168.0,2024,3,2024-03,Post-Recovery,PE,56.99,9.05,0.11999999999999744,0.05999999999999872
2024-04-01,Prince Edward Island,56.93,8.92,44.11,64.1,10.0,168.0,2024,4,2024-04,Post-Recovery,PE,56.99,9.05,-0.060000000000002274,-0.13000000000000078
2024-05-01,Prince Edward Island,56.79,8.8,43.95,63.9,9.9,168.0,2024,5,2024-05,Post-Recovery,PE,56.99,9.05,-0.20000000000000284,-0.25
2024-06-01,Prince Edward Island,57.41,8.89,44.42,64.6,10.0,168.0,2024,6,2024-06,Post-Recovery,PE,56.99,9.05,0.4199999999999946,-0.16000000000000014
2024-07-01,Prince Edward Island,56.96,8.97,44.17,64.1,10.1,168.0,2024,7,2024-07,Post-Recovery,PE,56.99,9.05,-0.030000000000001137,-0.08000000000000007
2024-08-01,Prince Edward Island,57.06,9.08,44.32,64.2,10.2,168.0,2024,8,2024-08,Post-Recovery,PE,56.99,9.05,0.07000000000000028,0.02999999999999936
2024-09-01,Prince Edward Island,57.17,8.94,44.3,64.4,10.1,168.0,2024,9,2024-09,Post-Recovery,PE,56.99,9.05,0.17999999999999972,-0.11000000000000121
2024-10-01,Prince Edward Island,56.97,9.03,44.22,64.1,10.2,168.0,2024,10,2024-10,Post-Recovery,PE,56.99,9.05,-0.020000000000003126,-0.02000000000000135
2024-11-01,Prince Edward Island,56.95,9.16,44.29,64.1,10.3,168.0,2024,11,2024-11,Post-Recovery,PE,56.99,9.05,-0.03999999999999915,0.10999999999999943
2024-12-01,Prince Edward Island,57.1,9.07,44.33,64.3,10.2,168.0,2024,12,2024-12,Post-Recovery,PE,56.99,9.05,0.10999999999999943,0.019999999999999574
